book,gross_exposure,path,seed,ending_after_tax_wealth,after_tax_cagr,gross_losses_realized,gross_losses_liquidation,disallowed_wash_losses,net_realized_pre_liquidation,tax_benefit_used,unused_loss_carry,liquidation_tax,tracking_error,max_drawdown,annual_turnover,management_fees,borrow_costs,transaction_costs,payments_in_lieu,dividend_taxes,debit_interest,min_margin_excess_ratio,max_net_exposure_error,maintenance_deficiency_observed,feasible_at_inception,deleverage_events,final_exposure_scale,yearly_taxes_paid
250/150,4.0,51,58,1034486.182211983,0.003396240313563892,4033079.1657187035,76308.30534595749,455936.43339037034,659439.0127833643,125520.39937260238,-0.0,84926.18611669069,0.18990948282262263,-0.4205512042915309,4.753992944350008,44612.45344664785,103114.45457843415,50707.90313421235,178731.72126928592,72165.62487686276,335.1268816107892,0.007718300659885696,0.03381715369510074,False,False,0,0.9116279069767442,438570.57321928156
250/150,4.0,52,59,684329.1923208961,-0.037221226721612766,2096722.2113770007,28676.405173084997,218834.59261081266,-370307.6422234015,230038.20958156738,-0.0,74372.1835947957,0.20612838068715114,-0.7825875142718917,4.646306270085121,20693.242444395655,47401.704483051806,24147.03326632204,82162.95443728977,33438.08496104726,0.0,-0.00562480161925523,0.02338359031199322,True,False,1,0.8883982847267348,152422.76495108948
250/150,4.0,53,60,1039148.328114039,0.0038475290472996804,3620978.416829344,113681.88156854185,561009.8415567719,525994.8295895056,97269.65270906809,-0.0,197320.65412852025,0.24695378585454963,-0.652603851268061,4.486904167022331,45711.47472504977,105408.75157445898,49401.283606784855,182708.50272906214,73812.11227368597,0.0,0.012102563729668248,0.024004602899327265,False,False,0,0.9116279069767442,478292.184396236
250/150,4.0,54,61,706412.082285193,-0.03415861172288481,4575891.016392199,16827.47870300891,447332.7293863888,123981.40033849931,153789.03815586798,-0.0,20244.033561647986,0.2551231903129234,-0.6616580469517926,4.506847208258686,46515.73713648583,110577.50466813716,49339.20336237771,191667.67475810446,76313.68454798355,0.0,0.008888503842093816,0.016443876753596598,False,False,0,0.9116279069767442,210891.6818253301
250/150,4.0,55,62,999541.4394896533,-4.586551628205093e-05,3971650.159585398,108088.59547819449,634196.2938833509,898739.4615665523,75482.90073669623,-0.0,112459.10536045465,0.20190203226620584,-0.5304859212727857,4.683438212276005,45029.80191435455,106031.63081198583,50499.74532732586,183788.16007410883,73616.1716064447,0.0,0.010603919814142479,0.02790681800793282,False,False,0,0.9116279069767442,404541.2047296618
250/150,4.0,56,63,1210602.3191176015,0.019295601549319974,4042937.196888049,55390.205820690004,395845.58113208064,472714.91414982994,152575.7128095375,-0.0,117239.70194621908,0.18009869004634335,-0.35107646308067253,4.424107104997718,45519.81754381139,106216.57395646568,48579.48093050506,184108.72819120722,74016.96013418018,0.0,0.01172060708308296,0.03062769904971019,False,False,0,0.9116279069767442,360569.8618200588
250/150,4.0,57,64,3191446.03068161,0.12304911634128768,8114581.857517038,451129.921401549,1215702.5330732332,3903435.3685500002,84048.0,-0.0,349197.08862223226,0.17695112978932992,-0.2556887454172374,4.40411569627525,99763.5858359819,229940.59307661414,105983.10066795979,398563.6946661311,160173.78546940262,585.0652975123995,0.009977064282088511,0.023136248310695162,False,False,0,0.9116279069767442,1526362.5868487554
250/150,4.0,58,65,742705.1435393069,-0.029307569123240396,6092397.976036899,50781.99799637002,773369.1636418083,1107361.276771496,151593.1128081908,-0.0,1953.5729435468588,0.21842258031337686,-0.7897871348565091,4.917263680687069,59559.864130952796,141192.73498463255,67862.7669985822,244734.07397336306,97691.35432561542,1157.3591402631137,0.005493602882191854,0.03838886135541475,False,False,0,0.9116279069767442,524822.4618098382
250/150,4.0,59,66,1481993.8791154593,0.04012285883512856,3697154.9277544604,183582.22058894823,510585.13594779745,1304912.3825781564,103650.45387773417,-0.0,142594.35559087835,0.22454619931389647,-0.36010618558629137,4.211236220611222,52661.94942933251,118815.31370394799,54238.52810721623,205946.5437535098,83655.9543044354,427.31545986988596,0.01087554485839066,0.02781921859043901,False,False,0,0.9116279069767442,746289.6797636074
250/150,4.0,60,67,491486.9691146749,-0.0685679004122095,2346951.4457067205,31944.942530192387,230592.1870777308,-528804.8145913077,253304.74401658884,-0.0,24003.817067432698,0.21907183824532117,-0.798032684197659,4.685058954339151,21130.538753444875,49891.98519969498,24217.906369859695,86479.4410128046,35187.19935846164,25.499318051446973,0.013232366889033013,0.018523651152782983,False,False,0,0.9116279069767442,77456.34569334058
250/150,4.0,61,68,1324285.9021833334,0.028485505585308823,4499628.737947782,35873.63539704944,559463.4209142867,881697.3621950882,128330.25314517772,-0.0,148180.05553191365,0.22808304444014238,-0.5457191831703423,4.607672060283797,54342.076296448584,126116.26140039982,59925.79943400141,218601.51976069302,87705.11757975917,0.0,0.008541476138582254,0.024241527729718326,False,False,0,0.9116279069767442,519516.25801717024
250/150,4.0,62,69,550496.4680249151,-0.057946746737651766,3335685.702946015,114493.59251830714,312931.0705003076,-263273.773375069,215732.68387816503,-0.0,22921.43147942731,0.17869642680072712,-0.7389474438647348,4.4089843039472445,31467.70774931454,73119.06348485072,33300.25587049305,126739.71004040791,50913.455711702285,0.0,0.008910569503525432,0.03132441894756066,False,False,0,0.9116279069767442,152148.5557599267
250/150,4.0,63,70,1285041.577099061,0.025396233699205073,5729896.091226931,222989.72845901878,699379.6479270183,1273742.222223057,23982.053091932266,-0.0,105884.88483101089,0.19059176705396053,-0.4921066026536689,4.49699474058828,67915.68824021549,155431.8662912457,72019.7150251298,269415.2349048259,108742.5625799387,0.0,0.009496163580046329,0.037308520851133675,False,False,0,0.9116279069767442,470049.9467167352
250/150,4.0,64,71,401350.68860651634,-0.08724882384934396,2729157.068487905,17449.371957608193,283049.9070086812,-491654.3176689116,278193.72142927116,-0.0,14241.819064102325,0.21590812660071548,-0.8958578013229138,4.7083596177300375,26811.17371920265,63852.74509831413,30064.614915271402,110678.09150374448,44561.581874135656,0.0,0.011042127796311989,0.02484252672402887,False,False,0,0.9116279069767442,112742.21920069563
250/150,4.0,65,72,597644.1392468938,-0.05017353424879045,2217879.662352918,80587.78026262541,274200.23277562903,-407942.02822545404,225591.1450664096,-0.0,91399.9742858272,0.1767897801799335,-0.7258623131645687,4.700018209058248,20593.91929018612,48478.685960279516,24153.451207996073,84029.72233115118,34130.79240665195,0.0,0.0028017708895994304,0.021220309369765156,False,False,0,0.9116279069767442,171442.77439891925
250/150,4.0,66,73,2171300.097784152,0.08061747206809455,7552697.798332398,172649.48806500636,856275.8430880976,2702697.2772803064,67451.94032908758,-0.0,238034.4983229814,0.19738763128066908,-0.3680116741873384,4.4725855692526615,95055.80807214332,215734.979158761,101008.15242568943,373940.63054185244,150906.5839737703,0.0,0.01167441232780276,0.030696826883284567,False,False,0,0.9116279069767442,1165689.0467099184
250/150,4.0,67,74,979225.2851929717,-0.002097152422627202,4322724.5633525,49227.95591397507,591934.9178334526,692326.5997293992,127027.61821614818,-0.0,41084.765324241846,0.2605478938592766,-0.5286269182421788,4.697819498769097,45198.38973720009,106379.82569084706,50493.421099224484,184391.69786413494,73824.58971924905,617.2588725572317,0.009767588248698068,0.02417806329493455,False,False,0,0.9116279069767442,305900.53641043615
250/150,4.0,68,75,522184.8599000921,-0.06290757431706029,2995054.246324935,39381.33076067329,326240.754885509,-262322.25791451405,198359.6265812251,-0.0,42686.390114452435,0.19830666323033566,-0.6936353823057935,5.003997104232663,26835.348467855438,63957.57252721305,32280.981285657967,110859.79238050258,44499.980859189396,0.0,0.00928183743583223,0.024871570095353568,False,False,0,0.9116279069767442,128592.70552188784
250/150,4.0,69,76,574866.1914683882,-0.05385722613957833,3729382.095900739,188558.5748190057,461961.640875942,233007.06281427963,114979.59734308017,-0.0,27161.13784629375,0.24010807263341333,-0.6352261220140555,4.62085200272396,38011.06731730168,90067.41570983821,41636.7203182846,156116.8538970529,62327.29954241461,0.0,0.006781256822660023,0.024152475982647692,False,False,0,0.9116279069767442,182726.58938908597
250/150,4.0,70,77,664362.7874129278,-0.04006786642545024,3311307.2313729124,36700.5247566011,391970.23623872176,14225.863163863149,208057.22737489946,-0.0,77648.63509825336,0.2153542027703399,-0.646871329272739,4.688309745331983,35618.45858527363,83678.67402292085,39827.19221102542,145043.03497306284,58211.81037752298,0.0,0.0035157297876728623,0.019491499999295336,False,False,0,0.9116279069767442,270738.8447148552
250/150,4.0,71,78,558534.7127459594,-0.056580134386433945,2630793.6186056994,22420.420566302255,312622.01317890675,-217496.77786569536,224260.68640424346,-0.0,38947.724493113434,0.19823803041964833,-0.7338419867478374,4.647217428795392,26666.765794575,64831.26602916266,30043.068096253013,112374.19445054857,44807.029472323244,0.0,0.010017458892344731,0.03212092259878252,False,False,0,0.9116279069767442,149035.2623016326
250/150,4.0,72,79,627804.1885434323,-0.045485740107637285,2716502.1960476995,15313.580217585488,405337.3576228676,113678.13030023771,156050.06577373983,-0.0,81835.52454674855,0.1882124344481023,-0.69705128878662,4.638499680996128,29209.547848844057,70201.17543066049,32840.287664495234,121682.03741314482,48836.06333932341,138.31217324449915,0.010676248060422033,0.03361072196787296,False,False,0,0.9116279069767442,205685.54351775913
250/150,4.0,73,80,695476.6752006854,-0.03566427301237829,3005830.3016809295,27408.07091902718,396637.40049171186,174149.07580944075,180998.091794396,-0.0,66817.90569369354,0.1853606206938536,-0.51144347218063,4.844648125827168,30597.404337351592,73347.24255771561,35839.65819451641,127135.22043337375,50817.406166223205,0.0,0.009254797559959307,0.02250502516789543,False,False,0,0.9116279069767442,272965.0071675481
250/150,4.0,74,81,1103696.9411805267,0.009915374821120482,4940777.69491793,90208.6221687651,532584.7281656199,620185.0886080276,142987.6829742931,-0.0,111823.94476523981,0.20073689358863672,-0.5751357152860798,4.366141516042416,53418.82142608674,122366.54587150861,55591.67558794778,212102.01284394818,85653.22337412837,0.0,0.008606069992832014,0.01889013826319985,False,False,0,0.9116279069767442,431494.4951050071
250/150,4.0,75,82,2375821.3881552457,0.09038879198184935,5708280.357245417,286498.8709582175,620652.8750186092,2354262.95413666,82604.90546732352,-0.0,185655.48434109485,0.18508115413802356,-0.4090388784217984,4.16470871970562,83737.3860208111,190685.6696805819,84026.9228536619,330521.8274463419,133168.51983304965,0.0,0.009990552009853666,0.02636305788731741,False,False,0,0.9116279069767442,978082.9323269564
250/150,4.0,76,83,375806.87379891425,-0.09323140172020106,1992636.1471331988,18391.743059758297,312575.30007848324,-315204.8487265442,184219.93198336771,-0.0,33689.89433793527,0.19792960169567317,-0.8386196336144071,4.467162284074085,18687.546612943606,46065.47959410313,20688.746579768234,79846.83129644548,32139.465746161008,27.959464108475384,0.012379580575311043,0.026141153495127245,False,False,0,0.9116279069767442,87816.44607357973
250/150,4.0,77,84,781221.6542431084,-0.02438734002054277,3292679.693226229,32114.462322562176,302465.93428082013,662.5395698618377,193169.77274096414,-0.0,76715.96388469537,0.20933648221104623,-0.5618520903578088,4.014745026338419,37232.911686069485,86677.72555679172,36241.59921387801,150241.39096510562,60531.77139150793,0.0,0.009666621449656814,0.029384961859027947,False,False,0,0.9116279069767442,249889.25688048312
250/150,4.0,78,85,632798.8597493074,-0.04472905475753508,4289411.514482606,35755.60966141234,620710.7511445998,620539.1922324755,96459.56044568555,-0.0,30300.40149822363,0.22118492046037425,-0.6808196326738134,4.616402065878809,48267.21203854705,115763.17102365219,52229.59538066358,200656.16310766386,79548.34007746766,0.0,0.011819488628233218,0.028785886746149236,False,False,0,0.9116279069767442,254024.31156043278
250/150,4.0,79,86,640105.2549678955,-0.04363177311577704,2872130.2274090634,15854.329259110102,331169.60637913883,-82784.78030467837,188767.34125482105,-0.0,40277.32699245935,0.19873376754461053,-0.6307345289641377,4.728872639652816,28597.043435872412,67951.38312361306,32794.26093820193,117782.39741426261,47211.71767625238,4.156711424782695,0.008749490874615668,0.0223464443775232,False,False,0,0.9116279069767442,173480.45625088457
250/150,4.0,80,87,440236.76496808004,-0.07876881540024372,4113658.453595218,19928.341855363848,569655.2448032515,213384.44549335656,159451.24234582478,-0.0,69971.59711526251,0.23635319954684203,-0.824769752026721,4.522167747947586,40788.720896486426,98288.6858850846,43305.83287588547,170367.0555341467,67670.1438868616,0.0,0.008482324633206284,0.039546602120702934,False,False,0,0.9116279069767442,240089.74072956893
250/150,4.0,81,88,2023776.1861946587,0.07304083152589547,5429459.715384466,320685.8890076327,841222.0495146809,2666236.8192558247,74091.94383862805,-0.0,132146.20573016218,0.16574102742685712,-0.27465243260986216,4.285090849930001,82219.78868828845,187063.14556159434,84060.48859654901,324242.785640097,130611.03509705,347.7069756818384,0.00028546781630512844,0.04429843757200902,False,False,0,0.9116279069767442,1109649.5012316373
250/150,4.0,82,89,660873.4190958423,-0.04057323787615741,3649631.8036190565,10679.112443391215,380922.3701808673,-61761.93596654679,225053.38811637388,-0.0,72351.46264315007,0.19742115497094592,-0.744252974072507,4.630510406593657,41034.636010507675,95664.47204375392,44899.89680135869,165818.41820917348,66661.9569929023,0.0,0.010751938068601061,0.020982525976728672,False,False,0,0.9116279069767442,267022.0209514579
250/150,4.0,83,90,464725.0250955855,-0.07376837369725697,2303829.3295782907,14766.058933094118,226483.2603319934,-504008.516475719,245127.9373879388,-0.0,15163.968295874856,0.20103465361863831,-0.7779364888737659,4.855237682093067,19347.890824296705,46691.61636809113,23059.54185833663,80932.1350380246,32676.087580888263,0.0,0.008788338129963115,0.03186808656804074,False,False,0,0.9116279069767442,63885.841042875516
250/150,4.0,84,91,1122053.3689849034,0.011582602022862432,5551294.576855714,129431.1086606066,889488.4613576673,1772833.4744515542,0.0,-0.0,79341.41369366948,0.18352419031227094,-0.37646575833007323,4.76420774243594,63625.85860321809,148637.5382891045,71283.34582372206,257638.39970111442,103248.75769352878,49.64756395684078,0.00796091846183844,0.029185168966016084,False,False,0,0.9116279069767442,627052.5275123408
250/150,4.0,85,92,1831654.927012522,0.062390958216856474,4670415.979694939,127902.84691005517,543697.865561265,1364969.9813100393,147752.06904045198,-0.0,285288.8205652713,0.20670881223898327,-0.43797614186746925,4.298034674683003,60987.308376702196,137457.3087469167,63957.61208556583,238259.33516132223,96767.11825831865,875.8979262831731,0.004950359288447105,0.030985582953570567,False,False,0,0.9116279069767442,862424.6584919661
250/150,4.0,86,93,925514.0939208464,-0.0077107106324687535,3990111.058414936,100225.35651489157,456485.86190049315,260492.80952162028,180859.95729924866,-0.0,119317.28473995099,0.23690020647917365,-0.6133900559661423,4.024599186109279,52276.13949756227,120168.94224548509,50028.15391750813,208292.83322550743,84087.85823245996,779.701835208586,0.006826711056677937,0.03268581984616847,False,False,0,0.9116279069767442,372751.78012116114
250/150,4.0,87,94,2420698.9712532987,0.09243115824716863,5245755.3240169445,181929.65768101494,604813.300415713,1395584.8461017737,153649.29361211744,-0.0,399735.7064916092,0.23132146404696535,-0.6687293001751395,4.3271364397845185,60950.71891321942,137584.58822104806,65559.96107599155,238479.95291648328,96991.51531268469,435.3932704953287,0.005141800304661549,0.03974029483721253,False,False,0,0.9116279069767442,858528.6913518887
250/150,4.0,88,95,823233.9205037334,-0.019263529423652503,3604291.6292313053,28900.906968387953,498478.7953439914,486168.5770932547,147138.88810137793,-0.0,96630.44528751937,0.22312237121799505,-0.4934355450283633,4.60156202319958,40863.81864036556,96930.61064862003,44928.3452327148,168013.05845760804,67093.91752752087,0.0,0.009524157999560755,0.019675503336435196,False,False,0,0.9116279069767442,350383.9763888271
